persona,scenario,seed,policy,mcr_0.05,band_mas,turnover,cost_paid,return_pct,mdd_pct,coverage_0.05
ISFJ,flat,10,always_hold,0.1039341758889466,0.0,0.0,0.0,-3.0004863962601713,-5.942522892279467,0.69
ISFJ,flat,10,constant_mix,0.09977867702819103,0.0,0.1014204946863201,0.5071024734316005,-2.822410458504565,-6.247048965137392,0.69
ISFJ,flat,10,v_oracle,0.20869565217391303,0.319,1.1999,5.9995,8.16567652454796,-9.955380070046683,0.69
ISFJ,flat,10,mandate_conditional_oracle,0.0028778270962235867,0.002633616377317714,0.3638988443724946,1.8194942218624726,0.21285717988808184,-3.6424719199002142,0.69
ISFJ,flat,11,L5_full,0.014152523987036593,0.0020641918972925466,0.14407475764676073,0.7203737882338037,2.818159754222793,-2.1692423476219025,0.965
ISFJ,flat,11,L5_price_only,0.014152523987036593,0.0020641918972925466,0.14407475764676073,0.7203737882338037,2.818159754222793,-2.1692423476219025,0.965
ISFJ,flat,11,L5_level_free,0.1333679351248373,0.0010975118786159333,0.8462516980653784,4.231258490326892,4.803177344994647,-4.845283329535343,0.965
ISFJ,flat,11,always_hold,0.11364911292318469,0.0,0.0,0.0,2.9801042953658152,-4.629078645380281,0.965
ISFJ,flat,11,constant_mix,0.10142386833948408,0.0,0.06596704816780732,0.3298352408390366,3.0447734570255847,-4.341729786223314,0.965
ISFJ,flat,11,v_oracle,0.09999999999999999,0.09999999999999996,0.19999999999999996,0.9999999999999998,-0.009999999999998899,0.0,0.965
ISFJ,flat,11,mandate_conditional_oracle,0.003920257490653653,0.0016657014550439603,0.13174935692462722,0.6587467846231363,1.5887670071204285,-2.173704035301971,0.965
ISFJ,flat,12,L5_full,0.01456217136209214,0.0022716303320687316,0.36850135461510847,1.8425067730755427,6.778685116227323,-1.32814562433895,0.845
ISFJ,flat,12,L5_price_only,0.01729341732303433,0.0015288737465692082,0.38257816445714404,1.91289082228572,8.653837406947718,-1.3662784505637848,0.845
ISFJ,flat,12,L5_level_free,0.12878887823095767,0.0025258415441269705,0.653537439740943,3.267687198704715,8.153629871743039,-3.9508177076342577,0.845
ISFJ,flat,12,always_hold,0.13105537449326934,0.0,0.0,0.0,5.3786169671435236,-3.3707229056158083,0.845
ISFJ,flat,12,constant_mix,0.09915447951800392,0.0,0.0734710570055712,0.36735528502785597,5.1696300498479175,-2.6082234241666447,0.845
ISFJ,flat,12,v_oracle,0.3059171597633136,0.36700000000000005,2.0500369756362167,10.250184878181084,24.941195714839857,-5.057242270259554,0.845
ISFJ,flat,12,mandate_conditional_oracle,0.0035178379652335483,0.0029654960498143594,0.37470682649948117,1.8735341324974055,7.3060492930173915,-1.5415275531582728,0.845
ISFJ,flat,13,L5_full,0.09084732797404167,0.0010366616264872277,0.13816808092121532,0.6908404046060768,1.3733355833054572,-1.6385080928370988,0.425
ISFJ,flat,13,L5_price_only,0.09236215410097949,0.0009324517391828525,0.13704395820524964,0.6852197910262481,1.251933267081684,-1.6385090611203523,0.425
ISFJ,flat,13,L5_level_free,0.11066902090248452,0.0015573005305083698,0.31690671422021627,1.5845335711010813,3.510614821372404,-4.900516360224616,0.425
ISFJ,flat,13,always_hold,0.10201718945669053,0.0,0.0,0.0,1.9224029383714702,-3.5947966270488574,0.425
ISFJ,flat,13,constant_mix,0.10082732570295616,0.0,0.13150990895252662,0.6575495447626332,2.33754032926079,-3.3202813448476975,0.425
ISFJ,flat,13,v_oracle,0.3047058823529411,0.36950000000000005,1.2040234639005876,6.020117319502938,11.367498781757067,-13.890647345536467,0.425
ISFJ,flat,13,mandate_conditional_oracle,0.0021772006525051174,0.0009373957566809512,0.4006807079289992,2.003403539644996,3.5413118277273226,-4.293505358972083,0.425
